Ticker,Fast Period,Slow Period,Total Trades,Profitable Trades,Losing Trades,Total Profit/Loss,Profit Percentage,Buy Prices,Sell Prices
CANTABIL,15,30,1,1,0,1296049,1296.05,4.829999923706055,213.4499969482422
CANTABIL,15,35,0,0,0,0,0.0,,
CANTABIL,15,40,0,0,0,0,0.0,,
CANTABIL,20,30,1,1,0,7936,7.94,3.7799999713897705,4.829999923706055
CANTABIL,20,35,0,0,0,0,0.0,,
CANTABIL,20,40,0,0,0,0,0.0,,
CAPACITE,10,30,1,0,1,-14731,-14.73,228.5500030517578,116.5999984741211
CAPACITE,10,35,1,0,1,-15851,-15.85,228.5500030517578,109.5
CAPACITE,10,40,1,0,1,-2929,-2.93,169.39999389648438,150.75
CAPACITE,15,30,1,0,1,-910,-0.91,164.35000610351562,159.89999389648438
CAPACITE,15,35,1,0,1,-11003,-11.0,173.3000030517578,108.44999694824219
CAPACITE,15,40,1,0,1,-5512,-5.51,150.75,126.0
CAPACITE,20,30,1,0,1,-338,-0.34,150.75,153.0
CAPACITE,20,35,1,0,1,-2539,-2.54,137.85000610351562,122.1500015258789
CAPACITE,20,40,1,0,1,-1496,-1.5,159.89999389648438,153.0
CAPLIPOINT,10,30,0,0,0,0,0.0,,
CAPLIPOINT,10,35,0,0,0,0,0.0,,
CAPLIPOINT,10,40,0,0,0,0,0.0,,
CAPLIPOINT,15,30,0,0,0,0,0.0,,
CAPLIPOINT,15,35,0,0,0,0,0.0,,
CAPLIPOINT,15,40,0,0,0,0,0.0,,
CAPLIPOINT,20,30,0,0,0,0,0.0,,
CAPLIPOINT,20,35,0,0,0,0,0.0,,
CAPLIPOINT,20,40,0,0,0,0,0.0,,
CARBORUNIV,10,30,2,2,0,33448,33.45,"93.7750015258789, 170.25","127.05000305175781, 300.5"
CARBORUNIV,10,35,2,2,0,30978,30.98,"93.7750015258789, 170.25","108.94999694824219, 320.3999938964844"
CARBORUNIV,10,40,2,2,0,34760,34.76,"89.125, 170.25","104.0999984741211, 333.75"
CARBORUNIV,15,30,2,2,0,26655,26.66,"84.9000015258789, 198.89999389648438","104.0999984741211, 328.25"
CARBORUNIV,15,35,2,2,0,26984,26.98,"95.69999694824219, 192.25","104.0999984741211, 333.75"
CARBORUNIV,15,40,2,2,0,7756,7.76,"95.7750015258789, 192.25","104.0, 222.0"
CARBORUNIV,20,30,2,2,0,28701,28.7,"95.7750015258789, 178.85000610351562","100.4000015258789, 328.25"
CARBORUNIV,20,35,2,2,0,7779,7.78,"105.9000015258789, 178.9499969482422","112.19999694824219, 222.0"
CARBORUNIV,20,40,2,2,0,16996,17.0,"105.9000015258789, 178.9499969482422","143.1999969482422, 221.25"
CAREERP,10,30,3,0,3,-23907,-23.91,"170.0, 131.14999389648438, 122.9000015258789","109.44999694824219, 85.4000015258789, 110.5"
CAREERP,10,35,3,0,3,-23019,-23.02,"162.14999389648438, 126.5, 122.9000015258789","105.94999694824219, 85.4000015258789, 111.55000305175781"
CAREERP,10,40,3,0,3,-26037,-26.04,"149.64999389648438, 127.0, 163.6999969482422","102.0, 100.75, 106.4000015258789"
CAREERP,15,30,3,0,3,-33739,-33.74,"164.5500030517578, 126.5, 157.5500030517578","105.94999694824219, 74.0, 110.5"
CAREERP,15,35,3,0,3,-24967,-24.97,"149.64999389648438, 108.94999694824219, 138.89999389648438","102.0, 74.0, 112.30000305175781"
CAREERP,15,40,2,0,2,-11176,-11.18,"160.60000610351562, 138.89999389648438","112.1500015258789, 130.0500030517578"
CAREERP,20,30,3,0,3,-24819,-24.82,"160.60000610351562, 127.0, 138.1999969482422","132.89999389648438, 69.75, 111.55000305175781"
CAREERP,20,35,2,0,2,-20111,-20.11,"158.3000030517578, 171.14999389648438","112.1500015258789, 106.4000015258789"
CAREERP,20,40,2,0,2,-15245,-15.25,"157.5500030517578, 171.14999389648438","112.5, 130.0500030517578"
CARERATING,10,30,2,0,2,-13886,-13.89,"1692.699951171875, 667.0499877929688","1296.199951171875, 505.79998779296875"
CARERATING,10,35,2,0,2,-12580,-12.58,"1692.699951171875, 629.0499877929688","1296.199951171875, 505.79998779296875"
CARERATING,10,40,2,0,2,-8795,-8.79,"1305.3499755859375, 574.5499877929688","1296.199951171875, 419.79998779296875"
CARERATING,15,30,2,0,2,-10682,-10.68,"1618.550048828125, 629.0499877929688","1074.0, 611.6500244140625"
CARERATING,15,35,1,0,1,-11764,-11.76,1618.550048828125,958.7000122070312
CARERATING,15,40,1,0,1,-9000,-9.0,1432.25,958.7000122070312
CARERATING,20,30,2,1,1,-7016,-7.02,"1503.75, 574.5499877929688","986.7000122070312, 635.0"
CARERATING,20,35,1,0,1,-8351,-8.35,1376.0999755859375,960.5
CARERATING,20,40,1,0,1,-8351,-8.35,1376.0999755859375,960.5
CARYSIL,10,30,0,0,0,0,0.0,,
CARYSIL,10,35,0,0,0,0,0.0,,
CARYSIL,10,40,0,0,0,0,0.0,,
CARYSIL,15,30,0,0,0,0,0.0,,
CARYSIL,15,35,0,0,0,0,0.0,,
CARYSIL,15,40,0,0,0,0,0.0,,
CARYSIL,20,30,0,0,0,0,0.0,,
CARYSIL,20,35,0,0,0,0,0.0,,
CARYSIL,20,40,0,0,0,0,0.0,,
CASTROLIND,10,30,2,1,1,124079,124.08,"42.04999923706055, 134.0","223.52499389648438, 108.0999984741211"
CASTROLIND,10,35,3,1,2,71984,71.98,"56.193748474121094, 216.1999969482422, 138.14999389648438","203.5, 212.0749969482422, 108.0999984741211"
CASTROLIND,10,40,1,1,0,76812,76.81,56.193748474121094,200.3249969482422
CASTROLIND,15,30,2,1,1,88398,88.4,"56.193748474121094, 129.25","229.1999969482422, 112.69999694824219"
CASTROLIND,15,35,2,1,1,65148,65.15,"61.23125076293945, 124.69999694824219","202.625, 108.69999694824219"
CASTROLIND,15,40,1,1,0,67763,67.76,61.23125076293945,200.3249969482422
CASTROLIND,20,30,3,3,0,63917,63.92,"62.599998474121094, 201.9499969482422, 108.69999694824219","190.3249969482422, 204.89999389648438, 117.8499984741211"
CASTROLIND,20,35,2,1,1,64029,64.03,"66.3187484741211, 131.5","216.1999969482422, 114.75"
CASTROLIND,20,40,1,1,0,62062,62.06,66.3187484741211,202.35000610351562
CCHHL,10,30,0,0,0,0,0.0,,
CCHHL,10,35,0,0,0,0,0.0,,
CCHHL,10,40,0,0,0,0,0.0,,
CCHHL,15,30,0,0,0,0,0.0,,
CCHHL,15,35,0,0,0,0,0.0,,
CCHHL,15,40,0,0,0,0,0.0,,
CCHHL,20,30,0,0,0,0,0.0,,
CCHHL,20,35,0,0,0,0,0.0,,
CCHHL,20,40,0,0,0,0,0.0,,
CCL,10,30,2,1,1,218117,218.12,"22.684999465942383, 29.714998245239258","16.850000381469727, 253.14999389648438"
CCL,10,35,2,1,1,225461,225.46,"22.854999542236328, 29.714998245239258","11.609999656677246, 269.3999938964844"
CCL,10,40,2,1,1,254921,254.92,"17.06999969482422, 29.714998245239258","15.520000457763672, 285.0"
CCL,15,30,2,1,1,247647,247.65,"20.69499969482422, 27.825000762939453","14.220000267028809, 269.3999938964844"
CCL,15,35,2,1,1,213782,213.78,"21.440000534057617, 32.904998779296875","15.520000457763672, 280.25"
CCL,15,40,2,1,1,191964,191.96,"20.040000915527344, 32.904998779296875","13.510000228881836, 257.1000061035156"
CCL,20,30,2,1,1,248530,248.53,"20.040000915527344, 28.610000610351562","18.30500030517578, 269.3999938964844"
CCL,20,35,2,1,1,242410,242.41,"33.25, 27.239999771118164","19.475000381469727, 258.8999938964844"
CCL,20,40,2,1,1,235011,235.01,"31.704999923706055, 27.239999771118164","25.28999900817871, 246.0"
CDSL,10,30,1,1,0,59245,59.25,349.1000061035156,1038.449951171875
CDSL,10,35,1,1,0,54502,54.5,406.6499938964844,1138.449951171875
CDSL,10,40,0,0,0,0,0.0,,
CDSL,15,30,1,1,0,60882,60.88,406.6499938964844,1230.6500244140625
CDSL,15,35,0,0,0,0,0.0,,
CDSL,15,40,0,0,0,0,0.0,,
CDSL,20,30,1,1,0,54114,54.11,482.54998779296875,1359.800048828125
CDSL,20,35,0,0,0,0,0.0,,
CDSL,20,40,0,0,0,0,0.0,,
CEATLTD,10,30,2,1,1,362596,362.6,"93.5999984741211, 1594.4000244140625","1264.1500244140625, 929.2000122070312"
CEATLTD,10,35,2,1,1,270957,270.96,"127.44999694824219, 1556.550048828125","1306.4000244140625, 1260.550048828125"
CEATLTD,10,40,1,1,0,145500,145.5,184.5500030517578,1086.050048828125
CEATLTD,15,30,1,1,0,283347,283.35,105.30000305175781,1090.25
CEATLTD,15,35,1,1,0,236057,236.06,127.44999694824219,1119.9000244140625
CEATLTD,15,40,1,1,0,140964,140.96,184.5500030517578,1054.0
CEATLTD,20,30,2,2,0,268628,268.63,"105.75, 1386.0","1054.0, 1383.5999755859375"
CEATLTD,20,35,1,1,0,210222,210.22,122.19999694824219,979.7999877929688
CEATLTD,20,40,1,1,0,103056,103.06,184.5500030517578,817.7000122070312
CENTENKA,10,30,3,2,1,44056,44.06,"191.75, 132.9499969482422, 252.1999969482422","157.85000610351562, 254.89999389648438, 434.20001220703125"
CENTENKA,10,35,3,2,1,24134,24.13,"191.75, 150.1999969482422, 340.75","152.1999969482422, 267.29998779296875, 419.8500061035156"
CENTENKA,10,40,2,1,1,-856,-0.86,"191.75, 164.9499969482422","96.3499984741211, 244.9499969482422"
CENTENKA,15,30,3,2,1,18235,18.23,"271.70001220703125, 132.9499969482422, 393.75","148.25, 267.29998779296875, 428.1000061035156"
CENTENKA,15,35,3,2,1,-3370,-3.37,"271.70001220703125, 164.9499969482422, 393.75","96.3499984741211, 244.9499969482422, 418.8500061035156"
CENTENKA,15,40,3,1,2,-4185,-4.18,"271.70001220703125, 172.0500030517578, 483.79998779296875","115.5999984741211, 252.25, 472.75"
CENTENKA,20,30,3,1,2,7109,7.11,"275.20001220703125, 132.9499969482422, 483.79998779296875","128.0, 244.9499969482422, 450.54998779296875"
CENTENKA,20,35,3,2,1,-2366,-2.37,"275.20001220703125, 164.9499969482422, 430.70001220703125","115.5999984741211, 240.3000030517578, 446.3500061035156"
CENTENKA,20,40,3,2,1,4403,4.4,"275.20001220703125, 171.75, 445.5","110.1500015258789, 226.75, 602.6500244140625"
CENTRALBK,10,30,2,0,2,-11832,-11.83,"91.55000305175781, 91.44999694824219","82.55000305175781, 65.30000305175781"
CENTRALBK,10,35,1,0,1,-8666,-8.67,104.8499984741211,73.05000305175781
CENTRALBK,10,40,1,0,1,-8666,-8.67,104.8499984741211,73.05000305175781
CENTRALBK,15,30,2,0,2,-11977,-11.98,"102.80000305175781, 105.94999694824219","91.69999694824219, 73.55000305175781"
CENTRALBK,15,35,1,0,1,-7250,-7.25,106.5999984741211,79.75
CENTRALBK,15,40,1,0,1,-9203,-9.2,106.5999984741211,73.05000305175781
CENTRALBK,20,30,3,0,3,-15921,-15.92,"137.24673461914062, 104.5999984741211, 74.6500015258789","102.05000305175781, 83.25, 69.19999694824219"
CENTRALBK,20,35,2,0,2,-10115,-10.12,"105.9000015258789, 81.75","85.69999694824219, 69.9000015258789"
CENTRALBK,20,40,1,0,1,-8759,-8.76,102.75,72.3499984741211
CENTRUM,10,30,1,0,1,-15513,-15.51,48.150001525878906,24.049999237060547
CENTRUM,10,35,1,0,1,-14236,-14.24,48.150001525878906,25.75
CENTRUM,10,40,0,0,0,0,0.0,,
CENTRUM,15,30,1,0,1,-16032,-16.03,49.54999923706055,23.100000381469727
CENTRUM,15,35,1,0,1,-12473,-12.47,36.29999923706055,21.0
CENTRUM,15,40,1,0,1,-15825,-15.83,39.95000076293945,18.899999618530273
CENTRUM,20,30,1,0,1,-15825,-15.83,39.95000076293945,18.899999618530273
CENTRUM,20,35,1,0,1,-14342,-14.34,34.70000076293945,18.350000381469727
CENTRUM,20,40,1,0,1,-7565,-7.57,32.099998474121094,24.149999618530273
CENTUM,10,30,3,1,2,55790,55.79,"115.44999694824219, 135.0500030517578, 618.9000244140625","66.6500015258789, 484.8500061035156, 400.5"
CENTUM,10,35,3,1,2,63746,63.75,"103.0999984741211, 132.0, 639.0","47.849998474121094, 525.75, 407.20001220703125"
CENTUM,10,40,2,1,1,72055,72.06,"128.85000610351562, 136.0","55.5, 542.5"
CENTUM,15,30,4,1,3,42144,42.14,"278.95001220703125, 115.55000305175781, 132.0, 649.6500244140625","100.0, 55.5, 516.0499877929688, 410.1499938964844"
CENTUM,15,35,3,1,2,83388,83.39,"105.0, 136.0, 659.7999877929688","52.54999923706055, 640.1500244140625, 361.8999938964844"
CENTUM,15,40,2,1,1,68751,68.75,"130.9499969482422, 155.89999389648438","51.5, 616.25"
CENTUM,20,30,3,1,2,77606,77.61,"105.0, 132.0, 597.4000244140625","51.5, 592.0, 361.6499938964844"
CENTUM,20,35,3,1,2,74770,74.77,"130.9499969482422, 136.0, 506.8999938964844","57.0, 586.0999755859375, 361.6499938964844"
CENTUM,20,40,2,1,1,75965,75.96,"112.3499984741211, 180.0500030517578","75.6500015258789, 685.2999877929688"
CENTURYPLY,10,30,2,2,0,16291,16.29,"59.25, 116.19999694824219","61.599998474121094, 174.35000610351562"
CENTURYPLY,10,35,2,1,1,12909,12.91,"59.25, 116.19999694824219","54.849998474121094, 177.85000610351562"
CENTURYPLY,10,40,2,1,1,7029,7.03,"59.849998474121094, 116.19999694824219","50.0, 162.4499969482422"
CENTURYPLY,15,30,2,1,1,1346,1.35,"59.099998474121094, 137.9499969482422","50.0, 167.35000610351562"
CENTURYPLY,15,35,2,1,1,6542,6.54,"72.19999694824219, 137.9499969482422","51.0, 208.3000030517578"
CENTURYPLY,15,40,2,1,1,378,0.38,"59.099998474121094, 170.64999389648438","60.20000076293945, 173.35000610351562"
CENTURYPLY,20,30,2,1,1,-8395,-8.39,"68.55000305175781, 170.64999389648438","50.0, 170.85000610351562"
CENTURYPLY,20,35,2,0,2,-1967,-1.97,"62.79999923706055, 170.64999389648438","58.70000076293945, 167.39999389648438"
CENTURYPLY,20,40,2,0,2,-10004,-10.0,"62.79999923706055, 170.64999389648438","58.150001525878906, 126.25"
CENTURYTEX,10,30,3,1,2,-1815,-1.82,"457.1499938964844, 324.5, 589.4000244140625","330.95001220703125, 217.10000610351562, 921.0"
CENTURYTEX,10,35,2,1,1,7278,7.28,"500.45001220703125, 589.4000244140625","344.8500061035156, 922.9500122070312"
CENTURYTEX,10,40,1,1,0,10805,10.8,589.4000244140625,802.0499877929688
CENTURYTEX,15,30,3,2,1,4381,4.38,"460.95001220703125, 288.1000061035156, 603.4500122070312","344.8500061035156, 296.1000061035156, 802.0499877929688"
CENTURYTEX,15,35,2,1,1,4711,4.71,"500.45001220703125, 603.4500122070312","306.6499938964844, 933.0999755859375"
CENTURYTEX,15,40,1,1,0,21303,21.3,603.4500122070312,1026.5999755859375
CENTURYTEX,20,30,2,1,1,99617,99.62,"502.70001220703125, 217.10000610351562","306.6499938964844, 1026.5999755859375"
CENTURYTEX,20,35,2,1,1,36502,36.5,"435.75, 363.29998779296875","260.54998779296875, 948.9000244140625"
CENTURYTEX,20,40,2,1,1,39408,39.41,"359.45001220703125, 335.0","279.6499938964844, 851.5499877929688"
CERA,10,30,0,0,0,0,0.0,,
CERA,10,35,0,0,0,0,0.0,,
CERA,10,40,0,0,0,0,0.0,,
CERA,15,30,0,0,0,0,0.0,,
CERA,15,35,0,0,0,0,0.0,,
CERA,15,40,0,0,0,0,0.0,,
CERA,20,30,2,2,0,4517,4.52,"2651.25, 3391.949951171875","3124.5, 3419.199951171875"
CERA,20,35,0,0,0,0,0.0,,
CERA,20,40,0,0,0,0,0.0,,
CESC,10,30,4,2,2,6818,6.82,"36.48429489135742, 23.7767333984375, 66.26692962646484, 91.55000305175781","26.79764175415039, 40.60493469238281, 67.29499816894531, 68.5"
CESC,10,35,4,2,2,10631,10.63,"34.22646713256836, 30.402080535888672, 57.320919036865234, 91.55000305175781","30.312305450439453, 42.43633270263672, 73.06500244140625, 71.94999694824219"
CESC,10,40,2,1,1,37161,37.16,"34.22646713256836, 30.424524307250977","26.851505279541016, 74.48500061035156"
CESC,15,30,4,1,3,-1470,-1.47,"33.74617385864258, 29.665931701660156, 75.51817321777344, 87.19999694824219","27.11634063720703, 42.43633270263672, 70.125, 69.25"
CESC,15,35,3,1,2,9944,9.94,"34.54067611694336, 28.826541900634766, 84.80084228515625","24.795673370361328, 48.88212966918945, 78.43000030517578"
CESC,15,40,3,2,1,17916,17.92,"33.333213806152344, 30.424524307250977, 66.26692962646484","23.363771438598633, 52.63469696044922, 77.44999694824219"
CESC,20,30,4,1,3,12138,12.14,"33.89430236816406, 27.64600944519043, 84.80084228515625, 84.69999694824219","24.921356201171875, 48.88212966918945, 78.43000030517578, 83.19999694824219"
CESC,20,35,3,1,2,13303,13.3,"32.28285217285156, 30.424524307250977, 82.3904037475586","18.080551147460938, 59.84357833862305, 74.6050033569336"
CESC,20,40,3,1,2,9795,9.79,"26.851505279541016, 34.22646713256836, 84.80084228515625","24.279470443725586, 52.63469696044922, 75.11000061035156"
CGCL,10,30,1,1,0,71644,71.64,59.44159698486328,204.10000610351562
CGCL,10,35,1,1,0,80162,80.16,59.44159698486328,221.0
CGCL,10,40,1,1,0,161837,161.84,34.45985794067383,221.0
CGCL,15,30,2,1,1,63781,63.78,"33.56123352050781, 65.58061981201172","25.67226219177246, 221.0"
CGCL,15,35,1,1,0,78146,78.15,59.44159698486328,211.64999389648438
CGCL,15,40,0,0,0,0,0.0,,
CGCL,20,30,2,2,0,99447,99.45,"33.56123352050781, 50.60670852661133","35.58550262451172, 211.64999389648438"
CGCL,20,35,0,0,0,0,0.0,,
CGCL,20,40,0,0,0,0,0.0,,
CGPOWER,10,30,3,1,2,-25098,-25.1,"78.07039642333984, 57.025936126708984, 78.5","48.36464309692383, 57.650001525878906, 44.79999923706055"
CGPOWER,10,35,2,0,2,-22144,-22.14,"78.07039642333984, 63.26206588745117","43.843448638916016, 44.79999923706055"
CGPOWER,10,40,2,0,2,-27392,-27.39,"75.71452331542969, 69.5328369140625","43.68754577636719, 35.45000076293945"
CGPOWER,15,30,3,0,3,-35117,-35.12,"82.43568420410156, 69.5328369140625, 75.05000305175781","43.68754577636719, 57.650001525878906, 35.45000076293945"
CGPOWER,15,35,2,0,2,-26326,-26.33,"82.43568420410156, 67.36751556396484","46.19932174682617, 38.75"
CGPOWER,15,40,2,0,2,-25409,-25.41,"85.91010284423828, 67.47145080566406","49.38667678833008, 38.75"
CGPOWER,20,30,3,1,2,-17718,-17.72,"83.30429077148438, 67.47145080566406, 59.29999923706055","49.38667678833008, 78.5, 38.75"
CGPOWER,20,35,2,0,2,-27076,-27.08,"89.31522369384766, 67.47145080566406","47.844966888427734, 37.599998474121094"
CGPOWER,20,40,2,0,2,-29807,-29.81,"91.29000091552734, 65.3061294555664","38.81990051269531, 37.599998474121094"
CHALET,10,30,0,0,0,0,0.0,,
CHALET,10,35,0,0,0,0,0.0,,
CHALET,10,40,0,0,0,0,0.0,,
CHALET,15,30,0,0,0,0,0.0,,
CHALET,15,35,0,0,0,0,0.0,,
CHALET,15,40,0,0,0,0,0.0,,
CHALET,20,30,0,0,0,0,0.0,,
CHALET,20,35,0,0,0,0,0.0,,
CHALET,20,40,0,0,0,0,0.0,,
CHAMBLFERT,10,30,4,3,1,23613,23.61,"49.79999923706055, 64.9000015258789, 60.75, 237.75","44.20000076293945, 65.75, 108.44999694824219, 264.1000061035156"
CHAMBLFERT,10,35,3,3,0,34140,34.14,"54.95000076293945, 60.5, 237.75","67.0, 108.44999694824219, 272.6499938964844"
CHAMBLFERT,10,40,3,3,0,44481,44.48,"55.79999923706055, 66.1500015258789, 237.75","67.4000015258789, 129.8000030517578, 275.20001220703125"
CHAMBLFERT,15,30,4,3,1,37209,37.21,"58.25, 58.45000076293945, 66.1500015258789, 237.75","55.79999923706055, 67.4000015258789, 129.5, 272.6499938964844"
CHAMBLFERT,15,35,3,3,0,37800,37.8,"58.45000076293945, 67.55000305175781, 244.3000030517578","67.69999694824219, 129.8000030517578, 277.1000061035156"
CHAMBLFERT,15,40,3,2,1,48843,48.84,"62.20000076293945, 61.75, 237.75","55.650001525878906, 148.39999389648438, 318.25"
CHAMBLFERT,20,30,4,3,1,27205,27.21,"68.9000015258789, 64.55000305175781, 80.5, 227.75","55.650001525878906, 71.05000305175781, 140.89999389648438, 276.8500061035156"
CHAMBLFERT,20,35,3,2,1,36577,36.58,"80.05000305175781, 57.650001525878906, 244.3000030517578","49.79999923706055, 129.8000030517578, 318.25"
CHAMBLFERT,20,40,3,2,1,60937,60.94,"66.44999694824219, 60.849998474121094, 227.75","53.099998474121094, 157.8000030517578, 366.8500061035156"
CHEMBOND,10,30,0,0,0,0,0.0,,
CHEMBOND,10,35,0,0,0,0,0.0,,
CHEMBOND,10,40,0,0,0,0,0.0,,
CHEMBOND,15,30,0,0,0,0,0.0,,
CHEMBOND,15,35,0,0,0,0,0.0,,
CHEMBOND,15,40,0,0,0,0,0.0,,
CHEMBOND,20,30,0,0,0,0,0.0,,
CHEMBOND,20,35,0,0,0,0,0.0,,
CHEMBOND,20,40,0,0,0,0,0.0,,
CHEMCON,10,30,0,0,0,0,0.0,,
CHEMCON,10,35,0,0,0,0,0.0,,
CHEMCON,10,40,0,0,0,0,0.0,,
CHEMCON,15,30,0,0,0,0,0.0,,
CHEMCON,15,35,0,0,0,0,0.0,,
CHEMCON,15,40,0,0,0,0,0.0,,
CHEMCON,20,30,0,0,0,0,0.0,,
CHEMCON,20,35,0,0,0,0,0.0,,
CHEMCON,20,40,0,0,0,0,0.0,,
CHEMFAB,10,30,0,0,0,0,0.0,,
CHEMFAB,10,35,0,0,0,0,0.0,,
CHEMFAB,10,40,0,0,0,0,0.0,,
CHEMFAB,15,30,0,0,0,0,0.0,,
CHEMFAB,15,35,0,0,0,0,0.0,,
CHEMFAB,15,40,0,0,0,0,0.0,,
CHEMFAB,20,30,0,0,0,0,0.0,,
CHEMFAB,20,35,0,0,0,0,0.0,,
CHEMFAB,20,40,0,0,0,0,0.0,,
CHENNPETRO,10,30,2,1,1,28421,28.42,"277.8999938964844, 117.3499984741211","204.8000030517578, 256.1000061035156"
CHENNPETRO,10,35,2,1,1,10384,10.38,"249.0, 170.39999389648438","178.60000610351562, 274.29998779296875"
CHENNPETRO,10,40,2,1,1,6573,6.57,"249.0, 191.89999389648438","169.9499969482422, 296.5"
CHENNPETRO,15,30,3,1,2,-3862,-3.86,"280.8500061035156, 252.39999389648438, 170.39999389648438","90.5999984741211, 198.85000610351562, 296.5"
CHENNPETRO,15,35,2,1,1,-5349,-5.35,"252.14999389648438, 191.89999389648438","155.35000610351562, 228.25"
CHENNPETRO,15,40,2,1,1,2166,2.17,"240.5, 191.89999389648438","153.14999389648438, 273.29998779296875"
CHENNPETRO,20,30,3,1,2,-7047,-7.05,"280.8500061035156, 240.5, 191.89999389648438","187.5500030517578, 155.35000610351562, 273.29998779296875"
CHENNPETRO,20,35,2,1,1,-3848,-3.85,"229.6999969482422, 230.89999389648438","173.4499969482422, 253.5500030517578"
CHENNPETRO,20,40,2,0,2,-8405,-8.4,"187.5, 222.89999389648438","150.1999969482422, 208.10000610351562"
CHOLAFIN,10,30,2,1,1,102294,102.29,"67.20999908447266, 29.84000015258789","7.340000152587891, 159.4499969482422"
CHOLAFIN,10,35,1,1,0,95054,95.05,34.81999969482422,141.6999969482422
CHOLAFIN,10,40,1,1,0,133799,133.8,34.81999969482422,189.39999389648438
CHOLAFIN,15,30,2,1,1,93029,93.03,"67.20999908447266, 31.649999618530273","6.820000171661377, 159.4499969482422"
CHOLAFIN,15,35,1,1,0,126248,126.25,36.40999984741211,189.39999389648438
CHOLAFIN,15,40,1,1,0,129365,129.37,37.869998931884766,202.5
CHOLAFIN,20,30,2,1,1,69111,69.11,"19.979999542236328, 36.40999984741211","5.110000133514404, 152.85000610351562"
CHOLAFIN,20,35,2,1,1,93397,93.4,"6.0, 37.869998931884766","5.110000133514404, 159.4499969482422"
CHOLAFIN,20,40,1,1,0,163557,163.56,31.280000686645508,202.5
CHOLAHLDNG,10,30,3,2,1,140720,140.72,"44.84492492675781, 117.64852142333984, 599.2000122070312","106.54344940185547, 516.1500244140625, 544.7000122070312"
CHOLAHLDNG,10,35,2,2,0,130216,130.22,"48.50306701660156, 123.42969512939453","112.16130065917969, 499.1499938964844"
CHOLAHLDNG,10,40,1,1,0,252068,252.07,48.50306701660156,455.3999938964844
CHOLAHLDNG,15,30,2,1,1,244426,244.43,"49.45026397705078, 661.9000244140625","455.3999938964844, 607.0"
CHOLAHLDNG,15,35,1,1,0,183933,183.93,63.03765869140625,450.20001220703125
CHOLAHLDNG,15,40,1,1,0,185239,185.24,63.03765869140625,456.20001220703125
CHOLAHLDNG,20,30,1,1,0,177952,177.95,69.864013671875,489.8500061035156
CHOLAHLDNG,20,35,1,1,0,158729,158.73,80.93643188476562,496.1499938964844
CHOLAHLDNG,20,40,1,1,0,167998,168.0,80.93643188476562,547.0499877929688
CIEINDIA,10,30,3,1,2,22025,22.02,"99.9000015258789, 81.1500015258789, 240.75","64.0, 191.89999389648438, 178.9499969482422"
CIEINDIA,10,35,3,1,2,21565,21.57,"86.5, 81.1500015258789, 240.75","58.45000076293945, 196.85000610351562, 154.35000610351562"
CIEINDIA,10,40,1,1,0,31940,31.94,74.75,154.35000610351562
CIEINDIA,15,30,3,1,2,-1299,-1.3,"99.5999984741211, 112.4000015258789, 245.39999389648438","60.45000076293945, 196.85000610351562, 154.35000610351562"
